index;Names;Country;room_type;nuitee;reservation_date;traveler_infos;date_review;review_title;grade_review;positive_review;negative_review;usefulness_review;hotel;level_grade_review;level_hotel;month_str;month_num;year;delay_comment;date
1607;Aurelie;France;Chambre Supérieure - Côté Lac;1;Juillet 2021;Famille; 8 juillet 2021;Exceptionnel;10.0;;;0;Disney's Newport Bay Club;2;6;juillet;7;2021;0;2021-07-08
1608;Gabriel;France;Chambre Supérieure - Côté Lac;1;Juillet 2021;Famille; 4 juillet 2021;Passable;5.0;;;0;Disney's Newport Bay Club;0;6;juillet;7;2021;0;2021-07-04
1609;Legros;France;Chambre Supérieure;1;Juin 2021;Famille; 26 juin 2021;Passable;5.0;;;0;Disney's Newport Bay Club;0;6;juin;6;2021;0;2021-06-26
1610;Yassine;France;Chambre Club Compass (2 Adultes);1;Juin 2021;Couple; 23 juin 2021;Fabuleux ;9.0;;;0;Disney's Newport Bay Club;2;6;juin;6;2021;0;2021-06-23
1611;Marguerite;France;Chambre Supérieure;1;Octobre 2020;Couple; 22 novembre 2020;Exceptionnel;10.0;;;0;Disney's Newport Bay Club;2;6;octobre;10;2020;1;2020-11-22
1612;Jérôme;France;Chambre Supérieure;1;Octobre 2020;Famille; 21 novembre 2020;Exceptionnel;10.0;;;0;Disney's Newport Bay Club;2;6;octobre;10;2020;1;2020-11-21
1613;Sophie;France;Chambre Supérieure;1;Octobre 2020;Famille; 10 novembre 2020;Passable;5.0;;;0;Disney's Newport Bay Club;0;6;octobre;10;2020;1;2020-11-10
1614;Anthony;France;Chambre Supérieure;3;Octobre 2020;Groupe; 3 novembre 2020;Exceptionnel;10.0;;;0;Disney's Newport Bay Club;2;6;octobre;10;2020;1;2020-11-03
1615;Jonas;France;Chambre Supérieure - Côté Lac;1;Octobre 2020;Couple; 21 octobre 2020;Exceptionnel;10.0;;;0;Disney's Newport Bay Club;2;6;octobre;10;2020;0;2020-10-21
1616;Mallorie;France;Chambre Supérieure;1;Octobre 2020;Groupe; 12 octobre 2020;Fabuleux ;9.0;;;0;Disney's Newport Bay Club;2;6;octobre;10;2020;0;2020-10-12
1617;Thomas;France;Chambre Supérieure - Côté Lac;1;Octobre 2020;Couple; 12 octobre 2020;Exceptionnel;10.0;;;0;Disney's Newport Bay Club;2;6;octobre;10;2020;0;2020-10-12
1618;Anthony;France;Chambre Supérieure – Côté Lac (2 Adultes + 2 Enfants);1;Septembre 2020;Famille; 10 octobre 2020;Belle endroit mais vue sur travaux;4.0;;;0;Disney's Newport Bay Club;0;6;septembre;9;2020;1;2020-10-10
1619;Bensaid;France;Chambre Supérieure;2;Octobre 2020;Famille; 10 octobre 2020;Exceptionnel;10.0;;;0;Disney's Newport Bay Club;2;6;octobre;10;2020;0;2020-10-10
1620;Vivien;France;Chambre Supérieure;3;Octobre 2020;Couple; 9 octobre 2020;Mauvais;1.0;;;0;Disney's Newport Bay Club;0;6;octobre;10;2020;0;2020-10-09
1621;Nadège;France;Chambre Supérieure (2 Adultes + 2 Enfants);1;Septembre 2020;Couple; 5 octobre 2020;Exceptionnel;10.0;;;0;Disney's Newport Bay Club;2;6;septembre;9;2020;1;2020-10-05
1622;Sarah;France;Chambre Supérieure (2 Adultes + 2 Enfants);1;Septembre 2020;Couple; 21 septembre 2020;Exceptionnel;10.0;;;0;Disney's Newport Bay Club;2;6;septembre;9;2020;0;2020-09-21
1623;Adrien;France;Chambre Supérieure – Côté Lac (1 Adulte + 3 Enfants);1;Septembre 2020;Voyageur individuel; 18 septembre 2020;Fabuleux ;9.0;;;0;Disney's Newport Bay Club;2;6;septembre;9;2020;0;2020-09-18
1624;Elise;France;Chambre Supérieure (2 Adultes + 2 Enfants);1;Septembre 2020;Famille; 16 septembre 2020;Exceptionnel;10.0;;;0;Disney's Newport Bay Club;2;6;septembre;9;2020;0;2020-09-16
1625;Geraldine;France;Chambre Supérieure (4 Adultes);1;Septembre 2020;Groupe; 15 septembre 2020;Décevant;4.0;;;0;Disney's Newport Bay Club;0;6;septembre;9;2020;0;2020-09-15
1626;Fatima;France;Chambre Supérieure (1 Adulte + 3 Enfants);2;Septembre 2020;Famille; 13 septembre 2020;Fabuleux ;9.0;;;0;Disney's Newport Bay Club;2;6;septembre;9;2020;0;2020-09-13
1627;Magalie;France;Chambre Supérieure (2 Adultes + 2 Enfants);1;Septembre 2020;Famille; 8 septembre 2020;Fabuleux ;9.0;;;0;Disney's Newport Bay Club;2;6;septembre;9;2020;0;2020-09-08
1628;Alexandrine;France;Chambre Supérieure (2 Adultes + 2 Enfants);1;Septembre 2020;Famille; 7 septembre 2020;Exceptionnel;10.0;;;0;Disney's Newport Bay Club;2;6;septembre;9;2020;0;2020-09-07
1629;Claudiu;Belgique;Chambre Supérieure – Côté Lac (2 Adultes + 2 Enfants);3;Août 2020;Famille; 6 septembre 2020;Exceptionnel;10.0;;;0;Disney's Newport Bay Club;2;6;août;8;2020;1;2020-09-06
1630;Christopher;Belgique;Chambre Supérieure (2 Adultes + 2 Enfants);1;Août 2020;Couple; 24 août 2020;Exceptionnel;10.0;;;0;Disney's Newport Bay Club;2;6;août;8;2020;0;2020-08-24
1631;Alexandra;Belgique;Chambre Club Compass (4 Adultes);1;Août 2020;Famille; 21 août 2020;Fabuleux ;9.0;;;0;Disney's Newport Bay Club;2;6;août;8;2020;0;2020-08-21
1632;Noëlie;Suisse;Chambre Supérieure – Côté Lac (4 Adultes);2;Août 2020;Famille; 12 août 2020;Fabuleux ;9.0;;;0;Disney's Newport Bay Club;2;6;août;8;2020;0;2020-08-12
1633;Véronique;France;Chambre Supérieure (2 Adultes + 2 Enfants);1;Août 2020;Famille; 5 août 2020;Fabuleux ;9.0;;;0;Disney's Newport Bay Club;2;6;août;8;2020;0;2020-08-05
1634;Sonia;France;Chambre Supérieure (3 Adultes + 1 Enfant);2;Juillet 2020;Famille; 4 août 2020;Fabuleux ;9.0;;;0;Disney's Newport Bay Club;2;6;juillet;7;2020;1;2020-08-04
1635;Sarah;France;Chambre Supérieure (2 Adultes + 2 Enfants);1;Août 2020;Famille; 2 août 2020;Exceptionnel;10.0;;;0;Disney's Newport Bay Club;2;6;août;8;2020;0;2020-08-02
1636;Olivia;France;Chambre Supérieure – Côté Lac (2 Adultes + 2 Enfants);1;Mars 2020;Couple; 13 mars 2020;Exceptionnel;10.0;;;0;Disney's Newport Bay Club;2;6;mars;3;2020;0;2020-03-13
1637;Beverly;France;Chambre Supérieure (4 Adultes);1;Mars 2020;Groupe; 11 mars 2020;Exceptionnel;10.0;;;0;Disney's Newport Bay Club;2;6;mars;3;2020;0;2020-03-11
1638;Fizan;France;Chambre Supérieure (2 Adultes + 2 Enfants);1;Mars 2020;Famille; 11 mars 2020;Excellent;9.2;;;0;Disney's Newport Bay Club;2;6;mars;3;2020;0;2020-03-11
1639;Vanessa;France;Chambre Supérieure (2 Adultes + 2 Enfants);1;Mars 2020;Groupe; 9 mars 2020;Fabuleux ;9.0;;;0;Disney's Newport Bay Club;2;6;mars;3;2020;0;2020-03-09
1640;Eric;France;Chambre Supérieure (3 Adultes + 1 Enfant);2;Mars 2020;Famille; 9 mars 2020;Exceptionnel;10.0;;;0;Disney's Newport Bay Club;2;6;mars;3;2020;0;2020-03-09
1641;Joanna;Belgique;Chambre Supérieure (2 Adultes + 2 Enfants);1;Mars 2020;Famille; 8 mars 2020;Fabuleux ;9.0;;;0;Disney's Newport Bay Club;2;6;mars;3;2020;0;2020-03-08
1642;Gaetan;France;Chambre Supérieure (2 Adultes + 2 Enfants);1;Mars 2020;Famille; 6 mars 2020;Fabuleux ;9.2;;;0;Disney's Newport Bay Club;2;6;mars;3;2020;0;2020-03-06
1643;Emmanuelle;France;Chambre Supérieure (3 Adultes + 1 Enfant);1;Mars 2020;Famille; 6 mars 2020;Fabuleux ;9.0;;;0;Disney's Newport Bay Club;2;6;mars;3;2020;0;2020-03-06
1644;Aurélie;France;Chambre Supérieure (2 Adultes + 2 Enfants);3;Février 2020;Famille; 25 février 2020;Fabuleux ;9.2;;;0;Disney's Newport Bay Club;2;6;février;2;2020;0;2020-02-25
1645;Bea;Saint-Martin (Antilles françaises);Chambre Supérieure (4 Adultes);1;Février 2020;Famille; 21 février 2020;Exceptionnel;10.0;;;0;Disney's Newport Bay Club;2;6;février;2;2020;0;2020-02-21
1646;Coralie;France;Chambre Supérieure – Côté Lac (2 Adultes + 2 Enfants);1;Février 2020;Couple; 18 février 2020;Exceptionnel;10.0;;;0;Disney's Newport Bay Club;2;6;février;2;2020;0;2020-02-18
1647;Romain;France;Chambre Supérieure (2 Adultes + 2 Enfants);1;Février 2020;Couple; 18 février 2020;Exceptionnel;10.0;;;0;Disney's Newport Bay Club;2;6;février;2;2020;0;2020-02-18
1648;Am;France;Chambre Club Compass (1 Adulte + 3 Enfants);1;Février 2020;Famille; 15 février 2020;Superbe;9.2;;;0;Disney's Newport Bay Club;2;6;février;2;2020;0;2020-02-15
1649;Alexiane;France;Chambre Club Compass (4 Adultes);1;Février 2020;Famille; 14 février 2020;Exceptionnel;10.0;;;0;Disney's Newport Bay Club;2;6;février;2;2020;0;2020-02-14
1650;Marion;France;Chambre Supérieure (2 Adultes + 2 Enfants);1;Février 2020;Couple; 12 février 2020;Exceptionnel;10.0;;;0;Disney's Newport Bay Club;2;6;février;2;2020;0;2020-02-12
1651;Alexis;France;Chambre Supérieure (2 Adultes + 2 Enfants);1;Février 2020;Couple; 12 février 2020;Exceptionnel;10.0;;;0;Disney's Newport Bay Club;2;6;février;2;2020;0;2020-02-12
1652;Dany;Luxembourg;Chambre Supérieure (2 Adultes + 2 Enfants);1;Février 2020;Famille; 8 février 2020;Décevant;4.0;;;0;Disney's Newport Bay Club;0;6;février;2;2020;0;2020-02-08
1653;Maeva;France;Chambre Supérieure – Côté Lac (2 Adultes + 2 Enfants);1;Février 2020;Couple; 7 février 2020;Excellent !;10.0;;;0;Disney's Newport Bay Club;2;6;février;2;2020;0;2020-02-07
1654;Lindsey;La Réunion;Chambre Club Compass (3 Adultes + 1 Enfant);1;Janvier 2020;Famille; 6 février 2020;Exceptionnel;9.6;;;0;Disney's Newport Bay Club;2;6;janvier;1;2020;1;2020-02-06
1655;Caroline;France;Chambre Supérieure (3 Adultes + 1 Enfant);1;Janvier 2020;Famille; 3 février 2020;Exceptionnel;10.0;;;0;Disney's Newport Bay Club;2;6;janvier;1;2020;1;2020-02-03
1656;Louis;Belgique;Chambre Supérieure (3 Adultes + 1 Enfant);1;Janvier 2020;Couple; 29 janvier 2020;Fabuleux ;9.2;;;0;Disney's Newport Bay Club;2;6;janvier;1;2020;0;2020-01-29
1657;Tristan;France;Chambre Club Compass (2 Adultes + 2 Enfants);1;Janvier 2020;Couple; 26 janvier 2020;Exceptionnel;10.0;;;0;Disney's Newport Bay Club;2;6;janvier;1;2020;0;2020-01-26
1658;Ornella;Belgique;Chambre Supérieure – Côté Lac (3 Adultes + 1 Enfant);2;Janvier 2020;Famille; 25 janvier 2020;Fabuleux ;9.0;;;0;Disney's Newport Bay Club;2;6;janvier;1;2020;0;2020-01-25
1659;Frank;France;Chambre Supérieure (3 Adultes + 1 Enfant);1;Janvier 2020;Famille; 24 janvier 2020;Fabuleux ;9.0;;;0;Disney's Newport Bay Club;2;6;janvier;1;2020;0;2020-01-24
1660;Gael;France;Chambre Supérieure (4 Adultes);1;Janvier 2020;Couple; 19 janvier 2020;Fabuleux ;9.2;;;0;Disney's Newport Bay Club;2;6;janvier;1;2020;0;2020-01-19
1661;Dylan;France;Chambre Supérieure – Côté Lac (2 Adultes + 2 Enfants);1;Janvier 2020;Couple; 13 janvier 2020;Exceptionnel;9.6;;;0;Disney's Newport Bay Club;2;6;janvier;1;2020;0;2020-01-13
1662;Flightsim;France;Chambre Compass Club – Côté Lac (2 Adultes + 2 Enfants);1;Janvier 2020;Famille; 13 janvier 2020;Exceptionnel;10.0;;;0;Disney's Newport Bay Club;2;6;janvier;1;2020;0;2020-01-13
1663;Manuel;France;Chambre Supérieure (2 Adultes + 2 Enfants);1;Janvier 2020;Famille; 4 janvier 2020;Bon ;5.8;;;0;Disney's Newport Bay Club;1;6;janvier;1;2020;0;2020-01-04
1664;Didrik;Belgique;Chambre Supérieure – Côté Lac (4 Adultes);2;Décembre 2019;Groupe; 4 janvier 2020;Assez médiocre ;3.0;;;0;Disney's Newport Bay Club;0;6;décembre;12;2019;1;2020-01-04
1665;Francine;France;Chambre Supérieure – Côté Lac (2 Adultes + 2 Enfants);1;Décembre 2019;Couple; 1 janvier 2020;au top;10.0;;;0;Disney's Newport Bay Club;2;6;décembre;12;2019;1;2020-01-01
1666;Enguerrand;France;Chambre Supérieure – Côté Lac (4 Adultes);1;Décembre 2019;Groupe; 29 décembre 2019;Exceptionnel;10.0;;;0;Disney's Newport Bay Club;2;6;décembre;12;2019;0;2019-12-29
1667;Richard;France;Chambre Supérieure (2 Adultes + 2 Enfants);1;Décembre 2019;Famille; 27 décembre 2019;Fabuleux ;9.0;;;0;Disney's Newport Bay Club;2;6;décembre;12;2019;0;2019-12-27
1668;Anonyme;France;;1;Février 2022;Couple; 9 février 2022;Agréable;6.0;;;0;Disney's Newport Bay Club;1;6;février;2;2022;0;2022-02-09
1669;Anonyme;France;;1;Décembre 2021;Famille; 26 décembre 2021;Très bien;8.0;;;0;Disney's Newport Bay Club;2;6;décembre;12;2021;0;2021-12-26
1670;Anonyme;France;;1;Décembre 2021;Groupe; 12 décembre 2021;Agréable;6.0;;;0;Disney's Newport Bay Club;1;6;décembre;12;2021;0;2021-12-12
1671;Anonyme;Israël;;2;Décembre 2021;Famille; 11 décembre 2021;Très bien;8.0;;;0;Disney's Newport Bay Club;2;6;décembre;12;2021;0;2021-12-11
1672;Anonyme;Belgique;;1;Août 2021;Famille; 27 septembre 2021;Très bien;8.0;;;0;Disney's Newport Bay Club;2;6;août;8;2021;1;2021-09-27
1673;Anonyme;France;;1;Août 2021;Couple; 26 août 2021;Bien ;7.0;;;0;Disney's Newport Bay Club;1;6;août;8;2021;0;2021-08-26
1674;Anonyme;France;;1;Juin 2021;Famille; 29 juin 2021;Très bien;8.0;;;0;Disney's Newport Bay Club;2;6;juin;6;2021;0;2021-06-29
1675;Anonyme;Belgique;;1;Juin 2021;Couple; 27 juin 2021;Très bien;8.0;;;0;Disney's Newport Bay Club;2;6;juin;6;2021;0;2021-06-27
1676;Anonyme;France;;2;Octobre 2020;Famille; 19 octobre 2020;Très bien;8.0;;;0;Disney's Newport Bay Club;2;6;octobre;10;2020;0;2020-10-19
1677;Anonyme;France;;1;Septembre 2020;Groupe; 27 septembre 2020;Très bien;8.0;;;0;Disney's Newport Bay Club;2;6;septembre;9;2020;0;2020-09-27
1678;Anonyme;France;;2;Septembre 2020;Couple; 11 septembre 2020;Très bien;8.0;;;0;Disney's Newport Bay Club;2;6;septembre;9;2020;0;2020-09-11
1679;Anonyme;France;;1;Août 2020;Famille; 11 septembre 2020;Très bien;8.0;;;0;Disney's Newport Bay Club;2;6;août;8;2020;1;2020-09-11
1680;Anonyme;France;;3;Janvier 2020;Couple; 1 février 2020;Superbe;8.8;;;0;Disney's Newport Bay Club;2;6;janvier;1;2020;1;2020-02-01
1681;Anonyme;France;;1;Janvier 2020;Famille; 19 janvier 2020;Très bien;8.0;;;0;Disney's Newport Bay Club;2;6;janvier;1;2020;0;2020-01-19
1682;Anonyme;La Réunion;;3;Décembre 2019;Famille; 16 janvier 2020;Bien ;7.5;;;0;Disney's Newport Bay Club;1;6;décembre;12;2019;1;2020-01-16
1683;Anonyme;Belgique;;2;Décembre 2019;Couple; 16 janvier 2020;Très bien;8.0;;;0;Disney's Newport Bay Club;2;6;décembre;12;2019;1;2020-01-16
1684;Anonyme;France;;1;Janvier 2020;Famille; 12 janvier 2020;Très bien;8.0;;;0;Disney's Newport Bay Club;2;6;janvier;1;2020;0;2020-01-12
1685;Anonyme;France;;3;Janvier 2020;Famille; 3 janvier 2020;Bien ;7.1;;;0;Disney's Newport Bay Club;1;6;janvier;1;2020;0;2020-01-03
1686;Anonyme;France;;1;Mars 2022;Groupe; 23 mars 2022;Exceptionnel;10.0;;;0;Disney's Newport Bay Club;2;6;mars;3;2022;0;2022-03-23
1687;Anonyme;France;;1;Mars 2022;Groupe; 9 mars 2022;Exceptionnel;10.0;;;0;Disney's Newport Bay Club;2;6;mars;3;2022;0;2022-03-09
1688;Anonyme;France;;1;Février 2022;Famille; 25 février 2022;Exceptionnel;10.0;;;0;Disney's Newport Bay Club;2;6;février;2;2022;0;2022-02-25
1689;Anonyme;France;;1;Février 2022;Famille; 9 février 2022;Fabuleux ;9.0;;;0;Disney's Newport Bay Club;2;6;février;2;2022;0;2022-02-09
1690;Anonyme;France;;1;Janvier 2022;Famille; 17 janvier 2022;Exceptionnel;10.0;;;0;Disney's Newport Bay Club;2;6;janvier;1;2022;0;2022-01-17
1691;Anonyme;France;;3;Janvier 2022;Famille; 15 janvier 2022;Exceptionnel;10.0;;;0;Disney's Newport Bay Club;2;6;janvier;1;2022;0;2022-01-15
1692;Anonyme;France;;1;Novembre 2021;Couple; 23 décembre 2021;Exceptionnel;10.0;;;0;Disney's Newport Bay Club;2;6;novembre;11;2021;1;2021-12-23
1693;Anonyme;France;;1;Décembre 2021;Famille; 6 décembre 2021;Exceptionnel;10.0;;;0;Disney's Newport Bay Club;2;6;décembre;12;2021;0;2021-12-06
1694;Anonyme;France;;2;Novembre 2021;Famille; 21 novembre 2021;Passable;5.0;;;0;Disney's Newport Bay Club;0;6;novembre;11;2021;0;2021-11-21
1695;Anonyme;France;;1;Novembre 2021;Famille; 2 novembre 2021;Fabuleux ;9.0;;;0;Disney's Newport Bay Club;2;6;novembre;11;2021;0;2021-11-02
1696;Anonyme;France;;1;Septembre 2021;Couple; 26 septembre 2021;Médiocre ;2.0;;;0;Disney's Newport Bay Club;0;6;septembre;9;2021;0;2021-09-26
1697;Anonyme;France;;1;Juillet 2021;Couple; 2 juillet 2021;Fabuleux ;9.0;;;0;Disney's Newport Bay Club;2;6;juillet;7;2021;0;2021-07-02
1698;Anonyme;France;;1;Septembre 2020;Famille; 25 novembre 2020;Exceptionnel;10.0;;;0;Disney's Newport Bay Club;2;6;septembre;9;2020;2;2020-11-25
1699;Anonyme;France;;1;Octobre 2020;Couple; 14 octobre 2020;Fabuleux ;9.0;;;0;Disney's Newport Bay Club;2;6;octobre;10;2020;0;2020-10-14
1700;Anonyme;France;;1;Octobre 2020;Couple; 3 octobre 2020;Exceptionnel;10.0;;;0;Disney's Newport Bay Club;2;6;octobre;10;2020;0;2020-10-03
1701;Anonyme;France;;1;Octobre 2020;Couple; 2 octobre 2020;Fabuleux ;9.0;;;0;Disney's Newport Bay Club;2;6;octobre;10;2020;0;2020-10-02
1702;Anonyme;France;;2;Octobre 2020;Famille; 2 octobre 2020;Exceptionnel;10.0;;;0;Disney's Newport Bay Club;2;6;octobre;10;2020;0;2020-10-02
1703;Anonyme;France;;2;Septembre 2020;Couple; 20 septembre 2020;Exceptionnel;10.0;;;0;Disney's Newport Bay Club;2;6;septembre;9;2020;0;2020-09-20
1704;Anonyme;France;;1;Février 2020;Famille; 24 février 2020;Exceptionnel;9.6;;;0;Disney's Newport Bay Club;2;6;février;2;2020;0;2020-02-24
1705;Anonyme;Maroc;;1;Janvier 2020;Famille; 20 janvier 2020;Décevant;4.0;;;0;Disney's Newport Bay Club;0;6;janvier;1;2020;0;2020-01-20
1706;Anonyme;France;;1;Décembre 2019;Famille; 26 décembre 2019;Passable;5.4;;;0;Disney's Newport Bay Club;1;6;décembre;12;2019;0;2019-12-26
1707;Jamie;Royaume-Uni;Chambre Supérieure;4;Décembre 2022;Famille; 3 décembre 2022;Très bien;8.0;;;0;Disney's Newport Bay Club;2;6;décembre;12;2022;0;2022-12-03
1708;Raneem;Arabie saoudite;Chambre Supérieure - Côté Lac;3;Novembre 2022;Famille; 1 décembre 2022;Bien ;7.0;;;0;Disney's Newport Bay Club;1;6;novembre;11;2022;1;2022-12-01
1709;Crawford;Royaume-Uni;Chambre Supérieure;3;Novembre 2022;Famille; 24 novembre 2022;Très bien;8.0;;;0;Disney's Newport Bay Club;2;6;novembre;11;2022;0;2022-11-24
1710;Ines;France;Chambre Supérieure;1;Novembre 2022;Famille; 14 novembre 2022;Bien ;7.0;;;0;Disney's Newport Bay Club;1;6;novembre;11;2022;0;2022-11-14
1711;Lucy;Royaume-Uni;Chambre Supérieure;1;Novembre 2022;Famille; 13 novembre 2022;Très bien;8.0;;;0;Disney's Newport Bay Club;2;6;novembre;11;2022;0;2022-11-13
1712;Justin;Royaume-Uni;Chambre Supérieure - Côté Lac;3;Octobre 2022;Famille; 31 octobre 2022;Bien ;7.0;;;0;Disney's Newport Bay Club;1;6;octobre;10;2022;0;2022-10-31
1713;Daniel;Israël;Chambre Supérieure;1;Septembre 2022;Couple; 27 octobre 2022;Bien ;7.0;;;0;Disney's Newport Bay Club;1;6;septembre;9;2022;1;2022-10-27
1714;Ailish;Irlande;Chambre Supérieure;3;Octobre 2022;Famille; 24 octobre 2022;Bien ;7.0;;;0;Disney's Newport Bay Club;1;6;octobre;10;2022;0;2022-10-24
1715;Julie;Royaume-Uni;Chambre Supérieure;1;Octobre 2022;Famille; 15 octobre 2022;Très bien;8.0;;;0;Disney's Newport Bay Club;2;6;octobre;10;2022;0;2022-10-15
1716;Latafat;Royaume-Uni;Chambre Supérieure;2;Octobre 2022;Famille; 15 octobre 2022;Bien ;7.0;;;0;Disney's Newport Bay Club;1;6;octobre;10;2022;0;2022-10-15
1717;Andrea;Pays-Bas;Chambre Club Compass - Côté Lac (2 Adultes);3;Août 2022;Famille; 29 août 2022;Très bien;8.0;;;0;Disney's Newport Bay Club;2;6;août;8;2022;0;2022-08-29
1718;Loonycushion;Roumanie;Chambre Club Compass - Côté Lac (2 Adultes);3;Août 2022;Famille; 10 août 2022;Très bien;8.0;;;0;Disney's Newport Bay Club;2;6;août;8;2022;0;2022-08-10
1719;Edouard;France;Chambre Supérieure avec Terrasse;1;Juin 2022;Famille; 5 août 2022;Agréable;6.0;;;0;Disney's Newport Bay Club;1;6;juin;6;2022;2;2022-08-05
1720;Janek;Estonie;Chambre Supérieure;2;Août 2022;Famille; 4 août 2022;Agréable;6.0;;;0;Disney's Newport Bay Club;1;6;août;8;2022;0;2022-08-04
1721;Javdani;Australie;Chambre Supérieure;4;Juillet 2022;Famille; 21 juillet 2022;Agréable;6.0;;;0;Disney's Newport Bay Club;1;6;juillet;7;2022;0;2022-07-21
1722;Adel;Koweït;Chambre Supérieure - Côté Lac;3;Juillet 2022;Famille; 17 juillet 2022;Très bien;8.0;;;0;Disney's Newport Bay Club;2;6;juillet;7;2022;0;2022-07-17
1723;Rafiya;Émirats arabes unis;Chambre Supérieure;1;Juillet 2022;Famille; 5 juillet 2022;Très bien;8.0;;;0;Disney's Newport Bay Club;2;6;juillet;7;2022;0;2022-07-05
1724;Alhajri;États-Unis;Chambre Supérieure - Côté Lac;1;Juin 2022;Couple; 4 juillet 2022;Bien ;7.0;;;0;Disney's Newport Bay Club;1;6;juin;6;2022;1;2022-07-04
1725;Loosa;Royaume-Uni;Chambre Supérieure avec Terrasse;2;Juin 2022;Famille; 11 juin 2022;Très bien;8.0;;;0;Disney's Newport Bay Club;2;6;juin;6;2022;0;2022-06-11
1726;Kaveh;Suisse;Chambre Supérieure - Côté Lac;2;Juin 2022;Famille; 6 juin 2022;Bien ;7.0;;;0;Disney's Newport Bay Club;1;6;juin;6;2022;0;2022-06-06
1727;Mai;Israël;Chambre Supérieure avec Terrasse;1;Mai 2022;Famille; 3 juin 2022;Très bien;8.0;;;0;Disney's Newport Bay Club;2;6;mai;5;2022;1;2022-06-03
1728;Shurouk;Koweït;Chambre Supérieure;3;Mai 2022;Famille; 10 mai 2022;Très bien;8.0;;;0;Disney's Newport Bay Club;2;6;mai;5;2022;0;2022-05-10
1729;Einat;Israël;Chambre Supérieure;2;Mai 2022;Famille; 10 mai 2022;Très bien;8.0;;;0;Disney's Newport Bay Club;2;6;mai;5;2022;0;2022-05-10
1730;Toni;Croatie;Chambre Supérieure avec Terrasse;2;Avril 2022;Famille; 30 avril 2022;Bien ;7.0;;;0;Disney's Newport Bay Club;1;6;avril;4;2022;0;2022-04-30
1731;Omran;Arabie saoudite;Chambre Supérieure;2;Mars 2022;Couple; 22 avril 2022;Bien ;7.0;;;0;Disney's Newport Bay Club;1;6;mars;3;2022;1;2022-04-22
1732;Kenta;Suisse;Chambre Supérieure - Côté Lac;2;Avril 2022;Famille; 17 avril 2022;Agréable;6.0;;;0;Disney's Newport Bay Club;1;6;avril;4;2022;0;2022-04-17
1733;Richard;Royaume-Uni;Chambre Supérieure;1;Avril 2022;Famille; 13 avril 2022;Très bien;8.0;;;0;Disney's Newport Bay Club;2;6;avril;4;2022;0;2022-04-13
1734;Karen;Malte;Chambre Supérieure avec Terrasse;3;Avril 2022;Famille; 13 avril 2022;Bien ;7.0;;;0;Disney's Newport Bay Club;1;6;avril;4;2022;0;2022-04-13
1735;Nuno;Portugal;Chambre Supérieure;3;Avril 2022;Famille; 11 avril 2022;Très bien;8.0;;;0;Disney's Newport Bay Club;2;6;avril;4;2022;0;2022-04-11
1736;Jamal;Arabie saoudite;Chambre Club Compass (2 Adultes);1;Mars 2022;Famille; 10 avril 2022;Très bien;8.0;;;0;Disney's Newport Bay Club;2;6;mars;3;2022;1;2022-04-10
1737;Raduand;Roumanie;Chambre Supérieure - Côté Lac;4;Mars 2022;Couple; 8 avril 2022;Nice stay at one of the Disney's hotels;7.0;;;0;Disney's Newport Bay Club;1;6;mars;3;2022;1;2022-04-08
1738;Refeth;Royaume-Uni;Chambre Supérieure - Côté Lac;1;Mars 2022;Famille; 31 mars 2022;Bien ;7.0;;;0;Disney's Newport Bay Club;1;6;mars;3;2022;0;2022-03-31
1739;Wahid;Émirats arabes unis;Chambre Supérieure;2;Janvier 2022;Famille; 26 mars 2022;Bien ;7.0;;;0;Disney's Newport Bay Club;1;6;janvier;1;2022;2;2022-03-26
