country;nuitee;traveler_infos;review_title;positive_review;negative_review;usefulness_review;delay_comment;id_client
France;1;Famille;Fabuleux ;;;0;0;229daaaa-56b2-48f5-b36c-645b784002a2
France;1;Couple;Fabuleux ;;;0;0;a19b1d40-99f4-4bde-a76f-ba72ade21eb6
Royaume-Uni;3;Couple;Très bien;;;0;0;d7de6e82-560e-43be-9974-7bc8d8449fd6
France;1;Famille;Fabuleux ;;;0;0;66dad453-e278-4e93-9a2e-3cbfd7af1822
France;2;Famille;A faire au moins une fois;Tout;Tout est très cher;0;0;fac99506-605e-485b-8e72-178cc9ca46c2
France;1;Famille;Exceptionnel;"Nous avions réservé une nuit ""sèche' la veille de notre séjour à Disney. Rien à dire, le même service que si l'on vient en séjour. Et bien moins cher qu'en passant par Disney";"Le tarif du petit-déjeuner.
Plus de 20 € par personne.
Soit environ 90 € pour 2 adultes et 2 enfants !
Je trouve que c'est vraiment excessif, mais c'est Disney ;-)";0;0;b44bc0e9-c7d6-4469-be7f-d9b44c28a13b
Belgique;1;Famille;magnifique;le choix du petit déjeuner était impressionnant. vraiment génial. la chambre était bien.le prix me semble plus que correct vu l ensemble des services.;;0;0;52b4cc14-4a1a-4ae9-b3bc-62ac1cd8aa57
Australie;2;Famille;Très bien;;;0;0;d26e8088-ac9c-4801-be02-932fefca9197
Belgique;1;Famille;Très bien;Les boisson a volonter et gouter separé, essuie à la piscine, le petit dej, la navette,;Avec un chambres golden le check in est separe nous avons du faire la fille 2 fois, ils doivdrt prevoire qq à l'entree du check in et pas a la fin de la fille.;0;0;b258cb85-273e-4353-ae86-38683ca5e8d6
Belgique;1;Groupe;10/10;;;0;1;8fc13ebe-e555-49c0-a3ae-08e28042906a
Allemagne;3;Famille;Bien ;;;0;0;21456a19-8d95-4eb9-92ec-9141b44298df
Pays-Bas;2;Couple;Bien ;;;0;0;37448a4f-6ba8-4fbb-815f-412e9122945c
Belgique;1;Famille;Bien ;;;0;0;9d253a57-d95f-45e2-bf05-49332ad62ea5
Allemagne;4;Famille;Fabuleux ;;;0;1;279353ee-d0dc-4e07-9245-31e2f2773092
France;1;Famille;Un bon séjour mais une chambre à redecorer à mon sens;L’accueil, les attentions pour ma fille qui fêtait son anniversaire, le buffet bien garni du restaurant...;Les chambres étaient un peu « dans leur jus » ça manquait d’ambiance Disney, et de confort (petites bouteilles d’eau offertes, café de courtoisie en chambre...;1;1;8b96dc58-1319-4bb4-9765-be5a6d6bc483
France;1;Groupe;Fabuleux ;;;0;0;40700a1e-f3e1-4c5f-9e23-c7e2bb6ebd2a
Pays-Bas;1;Famille;Fabuleux ;;;0;0;c2d1e3f4-b309-4ab6-827b-bb0186e80117
Belgique;2;Famille;Très bien;;;0;0;7aac2e3a-3e41-49c9-a8e6-71f57991a5d6
Pays-Bas;1;Groupe;Fabuleux ;;;0;0;fbb672c2-a950-4b08-8d51-2c58bb568b13
Suisse;1;Couple;Passable;;;0;1;666e6baa-cabe-49fa-b998-bc8925d79088
Italie;2;Famille;Fabuleux ;;;0;3;37abb032-6b8e-4a06-93b8-bd6325540822
Suisse;1;Famille;Exceptionnel;;;0;1;e6990c88-8bb3-43d0-b3b3-182ad7e36591
Royaume-Uni;1;Famille;Very good;;;0;1;12e0ef55-30b8-47e6-b12f-e9337b5d3e01
Royaume-Uni;2;Couple;Décevant;;;0;0;6f31e142-22c7-4c6c-a81c-b0427b1205f0
France;2;Famille;Bien ;;;0;0;1c554785-1da4-4f59-a67e-245259a15c23
France;1;Groupe;Très bien;;;0;0;23d65b5b-da6a-4ad9-9e90-ee4607744acd
Belgique;1;Famille;Très bien;;;0;0;818867c5-f02e-43af-8470-05320dc66ef7
Allemagne;2;Famille;It is still a 200€/night hotel.;;;0;0;6848ea85-c3e4-49e1-b8ba-30d5fba95bba
Italie;3;Groupe;Bien ;;;0;0;7629117b-3603-4e73-bbaa-d6b1ef41552d
France;2;Famille;Bien ;;;0;0;583d412f-66bf-4eeb-8a82-40a085bf75a0
Belgique;1;Famille;We had al lovely short stay.;;;0;0;c7f6a2ce-d0a7-42a9-87b7-c47019dde5d9
France;3;Famille;Bon ;Très bien situé au calme et à 5min à pied du Disney Village, restaurant cher mais buffet à volonté très très bon ainsi que le petit déjeuner, espace enfant bien équipé !;Porte cassée, matelas très dur on sentait les ressorts, taches dans la baignoire, on entend les voisins aller au petit coin, les serviettes étaient changées alors que nous ne les avions pas mises dans la baignoire comme indiqué pour l’écologie, hôtel assez vieillot !;0;0;dad08527-ee1b-491b-a688-0b40f9877379
Pays-Bas;2;Famille;Très bien;;;0;0;4390d0df-27e1-42cd-8deb-ebd5977c8adf
France;3;Groupe;Excellent séjour!;L'emplacement car situé près du parc ,le personnel était super et un character présent tous les matin!;;0;0;92f287fd-61ad-4fb9-b8a1-4131cd57edf5
Belgique;1;Famille;Très bel hotel;Magnifique hôtel,très propre, très bel environnement dans les arbres et sapins avec vue sur le lac <3;c'est juste que j'avais demandé une chambre au calme,mais malheureusement il y avait une porte communicante entre les 2 chambres avec un couple dont l'homme ronflait aussi fort qu'une tronçonneuse!!!;0;0;bf68e049-f0b6-485c-b83f-a92902d9ac57
France;1;Famille;Merci;Personnel très agreable.;Hôtel un peu trop bruyant (isolation phonique faible);0;0;793078a6-d887-405c-9fff-904e88296fcc
Belgique;1;Famille;Fabuleux ;;;0;0;d39e804f-5796-454f-b27a-6256b632085b
Belgique;1;Couple;Hotel magnifique séjour au top;Tout était parfait 😊;Rien;0;0;37237e9b-eefe-4b5a-a702-06755dc9e8e3
Belgique;1;Famille;Bien ;;;1;1;2f3b77f7-fa85-4d04-937c-28af1ef7d099
Pays-Bas;1;Famille;Leuke accomodatie;;;0;0;e4223147-9567-40fe-bc77-63d809670d91
Belgique;2;Groupe;Un séjour magique !;Le cadre, la chambre, la piscine et la gentillesse du personnel de l'hôtel. Nous avons passé un séjour merveilleux en partie grâce à eux ! Nous reviendrons. 😊;Ras;0;0;fe8ecd12-20d8-4a14-b0e4-84070e5ee21c
Belgique;1;Famille;Fabuleux ;;;0;0;b87a16bc-6634-47cc-99d2-091dc7f4e77b
France;2;Famille;Exceptionnel;La piscine, le calme, la décoration;;0;0;d4671b48-4ac0-4484-8be1-919a84fb40e5
Belgique;2;Famille;bezoek Disneyland met kleinkinderen;;;0;0;1e8ef173-2989-4148-ba49-a5184585391b
France;1;Couple;Très bien;La chambre était propre et confortable.;Le prix du petit déjeuner, beaucoup trop cher.;0;0;4cbf171c-9ed0-40fe-9313-df7658ba2190
Pays-Bas;1;Famille;Fabuleux ;;;0;0;e19d66e2-b004-423b-a3a5-1514c12f1164
Pays-Bas;3;Famille;Goed te doen;;;0;0;0c941b41-1fb7-4ff3-b083-82e550eb6675
France;1;Famille;Très bien;Heureusement qu'il y avait du personnel compétent car ma prestation via booking payé n était pas enregistré à l hôtel sequoia ? Comment peut on réserver via votre site et ne pas avoir de chambre de prête à notre arrivée ? Nous avons donc eu une chambre équivalente mais pas côté lac comme payé!Je ne pense pas que je reserverai une autre fois sur votre site, cordialement Mme rot.;;0;0;cd26e2e4-b825-4f7d-82d7-7b916800e8cf
France;1;Famille;Fabuleux ;Pas grand chose à dire 4 ème fois que j'y dors et ca me plaît toujours autant juste un manque de prise électrique et un sèche cheveux qui sèche froid;;0;0;09f74873-feca-463b-b1aa-d1291f8489eb
Pays-Bas;1;Couple;Très bien;;;0;1;6abbb711-a533-4009-8266-4b9ca47a17b9
France;1;Famille;Mauvaise expérience;"Je réserve une chambre pour trois personnes avec 2 grans lits doubles et a mon arrivée j'ai une chambre avec un seul lit double ; appel immédiat à booking qui n'a pas de solution et l'accueil de l'hôtel qui se décharge sur booking.
J'envoie une photo de la chambre à booking et l'opérateur m'indique que j'aurai un remboursement de 15%. La chambre que j'ai occupé est affichée à 20% moins cher que celle que j'avais réservé.. Lamentable et scandaleux!!
J'attends des réponses...";;2;0;694ac48a-b169-4aa0-8303-46e1325e1e14
France;1;Couple;Exceptionnel;;;0;0;93f4cda2-a7b5-4601-af12-ad530e08b758
Belgique;2;Famille;Très bien;très pratique a côté du parc disneyland mais cher pour la chambre.;;0;0;43af7d46-c645-4647-9f9f-83a021f8867a
Belgique;1;Couple;Exceptionnel;;;0;0;208006a0-deee-422a-8961-70966a444f92
Luxembourg;3;Famille;Fabuleux ;;;0;0;1c933131-15c3-420f-93d6-3300a95c998a
Italie;2;Couple;Agréable;;;0;0;aed580c0-9252-414b-8724-3d733f93c60d
France;2;Couple;Bien ;;;0;1;a419ce70-e128-4e95-b259-8e96ca3f61a0
France;1;Couple;Très bien;Le bar avec la cheminée, la piscine.;La propreté est correcte, mais les chambres commencent à être assez anciennes, et du coup la robinetterie, la faïence, le sol n'est plus en état impeccable, malgré le nettoyage.;0;0;6f768e94-21aa-4e1e-a1c4-1b363564bffd
France;2;Famille;Sympathique mais pas exceptionnel.;L'hotel est très bien décoré pour noël. L'aspect bois fait vraiment son petit effet. Nous étions au golden forest club et donc nous avons eu droit à une reception privative ainsi qu'un lounge où prendre le gouter. Le petit-déjeuner était très bien fourni et très bon, avec du salé et du sucré. Le personnel également était très sympathique.;"La propreté de la chambre laissait vraiment à désirer. Nous avions en plus réserver une vue lac et nous n'appercevions meme pas un bout du lac en question. 
Il n'y avait qu'une prise disponible pour toute la chambre pour charger les téléphones, peu pratique quand meme en 2020 quand tout le monde possède smartphone et appareil photo a recharger la nuit.";0;2;d91be60c-4ef5-4e88-8cc1-88ed6751915d
Belgique;1;Groupe;zalig en gaan we zeker overdoen;;;0;0;1d741fb7-14f4-482a-852b-a24e07bbf139
France;1;Couple;Exceptionnel;;;0;0;9ad150c0-36f3-410f-9ffb-cba10a2009cd
France;1;Famille;Très bien;;;0;1;8adee5f0-0d78-490c-85a5-0a75c92ee36c
France;1;Famille;Très bien;;;0;0;f32b9292-dca0-425d-8788-56137bf93a7a
France;2;Couple;tres depaysent;Tout;Forcement le tarif du petit dejeuner un peu trop elevé;0;0;40798d55-44cb-49d1-a0fc-cb787117c4ce
Italie;1;Groupe;Exceptionnel;;;0;0;43a85d11-1b4d-443c-940a-2d7b460763dc
Allemagne;3;Famille;Exceptionnel;;;1;0;7a4cf1b3-15e3-4b7d-924f-ec64e3fc63be
Allemagne;1;Famille;Passable;;;0;1;e70e4068-0228-47f3-832d-9e12ed954073
Belgique;1;Famille;Très bien;;;0;0;2da45ed9-7e7c-4b38-bb04-74ee22ee9cfb
France;1;Couple;Exceptionnel;;;0;0;c03e125c-f542-4fc5-9854-eba62c52b624
France;3;Famille;Génial, ont y retourne quand ?;Bel hôtel, chambre spacieuse, personnel à l’écoute piscine super ainsi que la cheminée;;0;0;f3ea27f9-4a52-4514-8140-4cfeec898d45
Allemagne;3;Famille;Superbe;;;0;0;30255a99-28ea-4c20-88b3-ddf4f4bd7c7d
France;1;Couple;pratique pour aller à disney;Hotel idéal pour aller à disneyland, cadre sympathique dans la verdure. Personnel aimable.;Déco un peu vieillissante, chambre mal insonorisée;0;0;414bbaec-3a31-48fb-8676-693f84996dc7
France;1;Couple;Bien placé bel accueil;L ambiance la nourriture l accueil et la literie;Bruyant le soir;0;0;3191da4d-c304-4f0c-a16d-7d42e1a66346
Belgique;1;Couple;Exceptionnel;;;0;1;bb1893e0-f862-4caa-82cd-bc51526ae539
Royaume-Uni;3;Famille;Great place;;;0;0;ec3d2744-69d8-461a-bb22-62a2487674eb
France;1;Famille;Bien ;La piscine;Ménage mal fait bouteille d'eau vide était sous un lit. Accueil bref;0;0;3f05a057-ce36-4aac-8b86-75867ddb9296
Allemagne;3;Voyageur individuel;Bien ;;;0;0;7293b97f-4422-4df7-a3d2-28ce06224453
France;1;Famille;Bien ;Super petit déjeuner, bonne prise en charge par l'accueil et la conciergerie, la décoration du hall et des espaces communs en général.;Manque de prise de courant dans la chambre;0;0;a20f74eb-20ee-4f4b-8be6-a28d3ce2f529
France;2;Couple;Passable;;;0;0;0da8e4f9-9bc8-494c-89d5-4a549cf02a69
France;1;Couple;Exceptionnel;;;0;0;191bcf83-a384-462e-9149-684f0fc29b23
France;2;Famille;Bon ;;;0;0;0f28a625-0da1-4edd-a567-7a237eb4f21b
France;1;Famille;Super;"Cadre. Personnel. Petit déjeuner. Dîner.
Tout était parfait";Rien;0;0;2d72b4c9-1187-4962-8065-fe9e6089f4e5
France;1;Famille;Exceptionnel;;;0;0;c17566a4-3e4e-4c58-9daa-fa3a067e1052
France;1;Famille;Peu mieux faire;Literie. Baignoire;Pas d eau chaude le matin.. Gelée... Inacceptable.. Équipement vieillissant;0;0;00bee675-1796-4bdb-afcd-995163b13d13
France;1;Couple;Bien ;;;0;0;125d4444-f657-48b8-b90e-2bad92b039c8
Belgique;1;Famille;Très bien;"Petit déjeuner excellent
Situation géographique top";L'état des chambre semble se faire un peu vieillotte;0;0;8c5760ae-6e0a-4584-8817-664ef808dd9a
Arabie saoudite;1;Famille;Exceptionnel;;;0;0;35c451b2-5429-42a9-b600-1a1b7ff95861
Belgique;2;Famille;Exceptionnel;;;0;0;ae393780-e910-46ee-89eb-2f21b17411ac
France;1;Famille;Super nuit;Les lits moelleux,Lodge a côté de la piscine avec toboggan;Télécommande très sale;0;0;2b39d816-4e9e-4e10-95ac-2703b3646faa
France;1;Couple;Très bien;;;0;0;04000e9d-4e47-4f22-96bb-b6bbf4e513b4
France;2;Famille;Exceptionnel;"Nous y avons séjourné pour l'anniversaire de notre fille et tout le personnel était aux petits soins. Vincenzo, qui a fait notre check in, a été particulièrement agréable. Le bar avec son immense cheminée est très confortable.
L'option Golden Forest est intéressante. Le Forest lounge est sympathique et calme. On peut y prendre un goûter (très) gourmand et le petit-déjeuner est copieux et varié. Les produits sont de qualité.";;0;0;f4d8b77c-7c90-41a7-9c07-a46e785e5c27
France;1;Famille;Excellent hôtel près de Disney;"Décoration et personnel très sympa !
Petit déjeuner et goûter excellent !
La piscine est chouette et les enfants étaient content d’avoir en plus accès au toboggan !
Près de Disney et accessible en navette, top !";"Les lits sont inconfortables ! Trop dur !
Le matelas est vraiment trop ferme !
On a malheureusement passé une mauvaise nuit !
Le restaurant a l’air d’être sympa mais c’est vraiment cher pour un buffet à 4 !
124€ sans boisson, dur pour le portefeuille familial !";0;0;41e95c7c-b8de-4900-aff9-e5169a7a2424
Roumanie;3;Couple;Bien ;;;0;0;6998c01e-722a-47c4-b036-1ab3c972fd55
France;1;Couple;Exceptionnel;;;0;0;a63cf0cd-ed81-45ae-81c0-e5b06efcb85f
France;1;Famille;Décevant;;;0;0;f7602a24-6eb2-4a66-a4e9-42323a007041
Royaume-Uni;1;Famille;Bien ;;;0;0;f9f0fcfa-8703-4dbf-b320-ae354a0c6f6d
Espagne;1;Famille;Exceptionnel;;;0;0;2d728277-edd7-435d-9f4a-b448a1595434
France;1;Famille;Magic;Très bon rapport qualité prix;La taille de la chambre un peu petite;0;0;3ae6f4e0-02e5-415e-9450-f1e4ed10fc06
France;1;Couple;Exceptionnel;;;0;1;4689e535-45ac-425e-b965-1f0edab12dc7
Belgique;1;Famille;Bien ;;;0;0;aefc4e99-ca40-4ef8-8bad-7483f67f83d3
France;1;Famille;Superbe;;;0;0;196f33eb-9f6d-4dd3-a1fa-79ed08de71da
Russie;2;Famille;Très bien;;;0;0;7252f1c3-e170-491c-8e20-8c1f6018289e
France;1;Couple;Fabuleux ;;;0;0;4cf882e0-072f-4779-9b9c-dd61406379f3
France;1;Couple;Bien ;Le cadre féerique et magnifique;Le café gratuit qui n’est vraiment pas bon mais on pinaille;0;1;2f8d546c-18a7-4866-bed2-91a6d0c9d91f
France;1;Couple;Bien ;;;0;0;03692de1-7a2e-405e-8e01-b4fd16dff439
France;1;Couple;Exceptionnel;;;0;0;27d20f21-a5bb-4277-9424-66bfd31c3399
France;1;Famille;Décevant;L'emplacement et le manque d'équipement de la chambre comparativement aux prestations habituelles de cet établissement, lorsque la réservation est effectuée directement auprès de Disneyland Paris;;0;0;8ac01b93-5992-4d6f-9aab-720082df4abf
France;1;Groupe;Très bien;;;0;0;2be0dbeb-6cb3-4d2e-93db-ba1aa7ff41d5
France;2;Famille;Passable;Propreté;"Pas de lit bébé alors qu’il était demandé.
Personnel peu aimable au chek in";0;0;f034ba77-ecde-4bdb-9473-1a03b7bd2e73
Belgique;1;Groupe;Fabuleux ;;;0;0;1d479b55-9f0c-41e5-90a8-827ed7050b3c
France;1;Famille;Bien ;"La piscine avec serviette de pret
La propreté des vestiaires 
Boisson chaudes offertes";"Ascenseur en panne
Chambre loin de tout ... impossible de rentrer par les portes au milieu du bâtiment du cou il fallait faire a chaque fois lz tour par l accueil
Pas tres pratique";0;0;cc848978-8bb6-4044-b9ff-5bb8be6cb793
Pays-Bas;4;Couple;Agréable;;;0;0;6f96f156-ade2-4fca-a449-308059599f10
Brésil;2;Famille;Da amabilidade dos funcionários ao conforto do hotel... tudo nos agradou.;;;0;0;7f4c8d39-2b49-463d-95f9-3f082a70f9f2
France;1;Couple;Passable;Propreté de la chambre;;0;0;6f577e8f-a865-4caa-b658-7d409c43ed2c
Allemagne;3;Famille;Exceptionnel;;;0;1;5155390f-ca67-4943-a37d-95afa7d8bf51
France;2;Couple;Bien ;;;0;0;4cd85689-fc84-4f4a-9bed-7c36591aa0ed
Pays-Bas;3;Famille;Fabuleux ;;;0;0;cdce5e05-3f9c-4e2f-9894-59c66d37e3ae
France;1;Couple;Très bien;Le cadre très sympa , le bâtiment et la piscine bien sûr;Le style déco de la chambre c'est peut-être trop ancien;0;1;a104d15d-e0e1-40da-a7ff-080575378089
France;2;Couple;Sequoia Lodge, la nature à Disneyland Paris;Hôtel très chaleureux surtout en hiver. Tout y es cosy et confortable en bois et en pierres et entouré d’immenses séquoias et autres conifères qui donnent l’impression d’être au milieu d’une forêt d’Amérique du Nord. Les chambres sont confortables et mignonnes thématisées sur l’univers de Bambi et ses amis. La piscine est petite mais agréable avec un toboggan pour les petits et grands enfants et un grand jacuzzi pour les adultes. Seul bémol l’eau du bassin principal est plutôt froide donc il vaut mieux y nager que s’y prélasser et privilégier le jacuzzi pour la détente. Le bar est magnifique avec une immense cheminée en pierre en son centre et le buffet du restaurant de l’hôtel est très bon.;;1;0;188d796f-a37d-40c5-be3f-2ff2f3b4a8bd
