Names;Country;room_type;nuitee;reservation_date;traveler_infos;date_review;review_title;grade_review;positive_review;negative_review;usefulness_review;hotel;UniqueID
Beatriz;Espagne;Chambre Supérieure;2;Octobre 2022;Famille;Commentaire envoyé le 15 octobre 2022;Fabuleux ;9,0;;;0;Disney's Newport Bay Club;BeatrizEspagneChambre SupérieureOctobre 2022FamilleCommentaire envoyé le 15 octobre 2022Fabuleux 
Juan;Espagne;Chambre Supérieure - Côté Lac;1;Octobre 2022;Famille;Commentaire envoyé le 13 octobre 2022;Exceptionnel;10;;;0;Disney's Newport Bay Club;JuanEspagneChambre Supérieure - Côté LacOctobre 2022FamilleCommentaire envoyé le 13 octobre 2022Exceptionnel
Viviana;Suède;Chambre Supérieure;1;Septembre 2022;Famille;Commentaire envoyé le 10 octobre 2022;Exceptionnel;10;;;0;Disney's Newport Bay Club;VivianaSuèdeChambre SupérieureSeptembre 2022FamilleCommentaire envoyé le 10 octobre 2022Exceptionnel
Amit;Israël;Chambre Club Compass (2 Adultes);1;Octobre 2022;Famille;Commentaire envoyé le 6 octobre 2022;Fabuleux ;9,0;;;0;Disney's Newport Bay Club;AmitIsraëlChambre Club Compass (2 Adultes)Octobre 2022FamilleCommentaire envoyé le 6 octobre 2022Fabuleux 
Cecilia;Espagne;Chambre Supérieure;1;Septembre 2022;Famille;Commentaire envoyé le 1 octobre 2022;Exceptionnel;10;;;0;Disney's Newport Bay Club;CeciliaEspagneChambre SupérieureSeptembre 2022FamilleCommentaire envoyé le 1 octobre 2022Exceptionnel
Thomas;Suisse;Chambre Supérieure - Côté Lac;2;Septembre 2022;Famille;Commentaire envoyé le 1 octobre 2022;Fabuleux ;9,0;;;0;Disney's Newport Bay Club;ThomasSuisseChambre Supérieure - Côté LacSeptembre 2022FamilleCommentaire envoyé le 1 octobre 2022Fabuleux 
Jose;Argentine;Chambre Supérieure;2;Septembre 2022;Groupe;Commentaire envoyé le 26 septembre 2022;Fabuleux ;9,0;;;0;Disney's Newport Bay Club;JoseArgentineChambre SupérieureSeptembre 2022GroupeCommentaire envoyé le 26 septembre 2022Fabuleux 
Fortunato;Italie;Chambre Supérieure;1;Septembre 2022;Famille;Commentaire envoyé le 26 septembre 2022;Fabuleux ;9,0;;;0;Disney's Newport Bay Club;FortunatoItalieChambre SupérieureSeptembre 2022FamilleCommentaire envoyé le 26 septembre 2022Fabuleux 
Peggy;Belgique;Chambre Supérieure;1;Septembre 2022;Groupe;Commentaire envoyé le 18 septembre 2022;Exceptionnel;10;;;0;Disney's Newport Bay Club;PeggyBelgiqueChambre SupérieureSeptembre 2022GroupeCommentaire envoyé le 18 septembre 2022Exceptionnel
Erdal;Allemagne;Chambre Supérieure - Côté Lac;2;Août 2022;Famille;Commentaire envoyé le 10 septembre 2022;Mauvais;1,0;;;0;Disney's Newport Bay Club;ErdalAllemagneChambre Supérieure - Côté LacAoût 2022FamilleCommentaire envoyé le 10 septembre 2022Mauvais
Gonçalo;Portugal;Chambre Supérieure avec Terrasse;4;Septembre 2022;Famille;Commentaire envoyé le 9 septembre 2022;Overpreiced!;4,0;;;0;Disney's Newport Bay Club;GonçaloPortugalChambre Supérieure avec TerrasseSeptembre 2022FamilleCommentaire envoyé le 9 septembre 2022Overpreiced!
Lise;Danemark;Chambre Supérieure - Côté Lac;7;Juillet 2022;Famille;Commentaire envoyé le 27 août 2022;Exceptionnel;10;;;0;Disney's Newport Bay Club;LiseDanemarkChambre Supérieure - Côté LacJuillet 2022FamilleCommentaire envoyé le 27 août 2022Exceptionnel
Elza;Ukraine;Chambre Club Compass (2 Adultes);3;Août 2022;Famille;Commentaire envoyé le 27 août 2022;Exceptionnel;10;;;0;Disney's Newport Bay Club;ElzaUkraineChambre Club Compass (2 Adultes)Août 2022FamilleCommentaire envoyé le 27 août 2022Exceptionnel
Elena;Russie;Chambre Supérieure - Côté Lac;5;Juillet 2022;Famille;Commentaire envoyé le 24 août 2022;Exceptionnel;10;;;0;Disney's Newport Bay Club;ElenaRussieChambre Supérieure - Côté LacJuillet 2022FamilleCommentaire envoyé le 24 août 2022Exceptionnel
Chiara;Monaco;Chambre Club Compass (2 Adultes);2;Mai 2022;Famille;Commentaire envoyé le 23 août 2022;Exceptionnel;10;;;0;Disney's Newport Bay Club;ChiaraMonacoChambre Club Compass (2 Adultes)Mai 2022FamilleCommentaire envoyé le 23 août 2022Exceptionnel
Breidning;Suède;Chambre Supérieure - Côté Lac;2;Août 2022;Famille;Commentaire envoyé le 19 août 2022;Passable;5,0;;;0;Disney's Newport Bay Club;BreidningSuèdeChambre Supérieure - Côté LacAoût 2022FamilleCommentaire envoyé le 19 août 2022Passable
Reem;Arabie saoudite;Chambre Supérieure - Côté Lac;2;Août 2022;Famille;Commentaire envoyé le 18 août 2022;Exceptionnel;10;;;0;Disney's Newport Bay Club;ReemArabie saouditeChambre Supérieure - Côté LacAoût 2022FamilleCommentaire envoyé le 18 août 2022Exceptionnel
Chrysanthi;Chypre;Chambre Supérieure - Côté Lac;2;Juillet 2022;Famille;Commentaire envoyé le 11 août 2022;Exceptionnel;10;;;0;Disney's Newport Bay Club;ChrysanthiChypreChambre Supérieure - Côté LacJuillet 2022FamilleCommentaire envoyé le 11 août 2022Exceptionnel
Alejus84;Italie;Chambre Supérieure;1;Mai 2022;Famille;Commentaire envoyé le 8 août 2022;Exceptionnel;10;;;0;Disney's Newport Bay Club;Alejus84ItalieChambre SupérieureMai 2022FamilleCommentaire envoyé le 8 août 2022Exceptionnel
Vivi;Espagne;Chambre Supérieure;3;Juillet 2022;Famille;Commentaire envoyé le 6 août 2022;Fabuleux ;9,0;;;0;Disney's Newport Bay Club;ViviEspagneChambre SupérieureJuillet 2022FamilleCommentaire envoyé le 6 août 2022Fabuleux 
Лясковец;Suisse;Chambre Supérieure - Côté Lac;1;Juillet 2022;Famille;Commentaire envoyé le 3 août 2022;Fabuleux ;9,0;;;0;Disney's Newport Bay Club;ЛясковецSuisseChambre Supérieure - Côté LacJuillet 2022FamilleCommentaire envoyé le 3 août 2022Fabuleux 
Rahim;Allemagne;Chambre Supérieure avec Terrasse;2;Juillet 2022;Famille;Commentaire envoyé le 2 août 2022;Fabuleux ;9,0;;;0;Disney's Newport Bay Club;RahimAllemagneChambre Supérieure avec TerrasseJuillet 2022FamilleCommentaire envoyé le 2 août 2022Fabuleux 
Gabrio;Italie;Chambre Supérieure;2;Juin 2022;Famille;Commentaire envoyé le 25 juillet 2022;Exceptionnel;10;;;0;Disney's Newport Bay Club;GabrioItalieChambre SupérieureJuin 2022FamilleCommentaire envoyé le 25 juillet 2022Exceptionnel
Mariann;Norvège;Chambre Supérieure;3;Juillet 2022;Famille;Commentaire envoyé le 21 juillet 2022;Décevant;4,0;;;0;Disney's Newport Bay Club;MariannNorvègeChambre SupérieureJuillet 2022FamilleCommentaire envoyé le 21 juillet 2022Décevant
Ibai;Espagne;Chambre Supérieure avec Terrasse;1;Juin 2022;Famille;Commentaire envoyé le 17 juillet 2022;Exceptionnel;10;;;0;Disney's Newport Bay Club;IbaiEspagneChambre Supérieure avec TerrasseJuin 2022FamilleCommentaire envoyé le 17 juillet 2022Exceptionnel
Dejan;Autriche;Chambre Supérieure;1;Juin 2022;Famille;Commentaire envoyé le 16 juillet 2022;Exceptionnel;10;;;0;Disney's Newport Bay Club;DejanAutricheChambre SupérieureJuin 2022FamilleCommentaire envoyé le 16 juillet 2022Exceptionnel
Diana;Roumanie;Chambre Supérieure;1;Juillet 2022;Groupe;Commentaire envoyé le 11 juillet 2022;Exceptionnel;10;;;0;Disney's Newport Bay Club;DianaRoumanieChambre SupérieureJuillet 2022GroupeCommentaire envoyé le 11 juillet 2022Exceptionnel
Adi;Israël;Chambre Supérieure - Côté Lac;1;Juillet 2022;Famille;Commentaire envoyé le 6 juillet 2022;Médiocre ;2,0;;;0;Disney's Newport Bay Club;AdiIsraëlChambre Supérieure - Côté LacJuillet 2022FamilleCommentaire envoyé le 6 juillet 2022Médiocre 
Viviana;Suède;Chambre Supérieure - Côté Lac;1;Juin 2022;Famille;Commentaire envoyé le 30 juin 2022;Exceptionnel;10;;;0;Disney's Newport Bay Club;VivianaSuèdeChambre Supérieure - Côté LacJuin 2022FamilleCommentaire envoyé le 30 juin 2022Exceptionnel
Erik;Danemark;Chambre Supérieure;2;Mai 2022;Famille;Commentaire envoyé le 25 juin 2022;Assez médiocre ;3,0;;;0;Disney's Newport Bay Club;ErikDanemarkChambre SupérieureMai 2022FamilleCommentaire envoyé le 25 juin 2022Assez médiocre 
Mauro;Italie;Chambre Supérieure;1;Juin 2022;Famille;Commentaire envoyé le 20 juin 2022;Exceptionnel;10;;;0;Disney's Newport Bay Club;MauroItalieChambre SupérieureJuin 2022FamilleCommentaire envoyé le 20 juin 2022Exceptionnel
Viviana;Suède;Chambre Supérieure avec Terrasse;1;Juin 2022;Famille;Commentaire envoyé le 18 juin 2022;Exceptionnel;10;;;0;Disney's Newport Bay Club;VivianaSuèdeChambre Supérieure avec TerrasseJuin 2022FamilleCommentaire envoyé le 18 juin 2022Exceptionnel
Natali;Italie;Chambre Supérieure;2;Juin 2022;Famille;Commentaire envoyé le 18 juin 2022;Exceptionnel;10;;;0;Disney's Newport Bay Club;NataliItalieChambre SupérieureJuin 2022FamilleCommentaire envoyé le 18 juin 2022Exceptionnel
Sultan;Arabie saoudite;Chambre Supérieure - Côté Lac;3;Juin 2022;Couple;Commentaire envoyé le 14 juin 2022;Passable;5,0;;;0;Disney's Newport Bay Club;SultanArabie saouditeChambre Supérieure - Côté LacJuin 2022CoupleCommentaire envoyé le 14 juin 2022Passable
Anastasios;Grèce;Chambre Supérieure avec Terrasse;3;Juin 2022;Groupe;Commentaire envoyé le 14 juin 2022;Passable;5,0;;;0;Disney's Newport Bay Club;AnastasiosGrèceChambre Supérieure avec TerrasseJuin 2022GroupeCommentaire envoyé le 14 juin 2022Passable
Lucia;Italie;Chambre Supérieure;3;Juin 2022;Famille;Commentaire envoyé le 12 juin 2022;Exceptionnel;10;;;0;Disney's Newport Bay Club;LuciaItalieChambre SupérieureJuin 2022FamilleCommentaire envoyé le 12 juin 2022Exceptionnel
Enrico;Pays-Bas;Chambre Supérieure avec Terrasse;1;Juin 2022;Famille;Commentaire envoyé le 11 juin 2022;Exceptionnel;10;;;0;Disney's Newport Bay Club;EnricoPays-BasChambre Supérieure avec TerrasseJuin 2022FamilleCommentaire envoyé le 11 juin 2022Exceptionnel
Egli;Suisse;Chambre Supérieure;1;Juin 2022;Famille;Commentaire envoyé le 9 juin 2022;Passable;5,0;;;0;Disney's Newport Bay Club;EgliSuisseChambre SupérieureJuin 2022FamilleCommentaire envoyé le 9 juin 2022Passable
Mikelcuch;Pologne;Chambre Supérieure;3;Juin 2022;Famille;Commentaire envoyé le 1 juin 2022;Exceptionnel;10;;;0;Disney's Newport Bay Club;MikelcuchPologneChambre SupérieureJuin 2022FamilleCommentaire envoyé le 1 juin 2022Exceptionnel
Nick;Belgique;Chambre Supérieure - Côté Lac;1;Mars 2022;Couple;Commentaire envoyé le 1 juin 2022;Fabuleux ;9,0;;;0;Disney's Newport Bay Club;NickBelgiqueChambre Supérieure - Côté LacMars 2022CoupleCommentaire envoyé le 1 juin 2022Fabuleux 
Natalia;Pologne;Chambre Club Compass - Côté Lac (2 Adultes);2;Mai 2022;Famille;Commentaire envoyé le 31 mai 2022;Fabuleux ;9,0;;;0;Disney's Newport Bay Club;NataliaPologneChambre Club Compass - Côté Lac (2 Adultes)Mai 2022FamilleCommentaire envoyé le 31 mai 2022Fabuleux 
Luisa;Italie;Chambre Supérieure;2;Mai 2022;Famille;Commentaire envoyé le 26 mai 2022;Exceptionnel;10;;;0;Disney's Newport Bay Club;LuisaItalieChambre SupérieureMai 2022FamilleCommentaire envoyé le 26 mai 2022Exceptionnel
Everon;Pays-Bas;Chambre Supérieure avec Terrasse;1;Mai 2022;Famille;Commentaire envoyé le 23 mai 2022;Passable;5,0;;;0;Disney's Newport Bay Club;EveronPays-BasChambre Supérieure avec TerrasseMai 2022FamilleCommentaire envoyé le 23 mai 2022Passable
Andriy;Ukraine;Chambre Supérieure - Côté Lac;2;Mai 2022;Famille;Commentaire envoyé le 23 mai 2022;Exceptionnel;10;;;0;Disney's Newport Bay Club;AndriyUkraineChambre Supérieure - Côté LacMai 2022FamilleCommentaire envoyé le 23 mai 2022Exceptionnel
Parisalis;Italie;Chambre Supérieure - Côté Lac;2;Mai 2022;Famille;Commentaire envoyé le 19 mai 2022;Exceptionnel;10;;;0;Disney's Newport Bay Club;ParisalisItalieChambre Supérieure - Côté LacMai 2022FamilleCommentaire envoyé le 19 mai 2022Exceptionnel
Sigal;Israël;Chambre Supérieure avec Terrasse;3;Avril 2022;Famille;Commentaire envoyé le 15 mai 2022;Passable;5,0;;;0;Disney's Newport Bay Club;SigalIsraëlChambre Supérieure avec TerrasseAvril 2022FamilleCommentaire envoyé le 15 mai 2022Passable
Ayşen;Turquie;Chambre Supérieure;4;Mai 2022;Famille;Commentaire envoyé le 14 mai 2022;Assez médiocre ;3,0;;;0;Disney's Newport Bay Club;AyşenTurquieChambre SupérieureMai 2022FamilleCommentaire envoyé le 14 mai 2022Assez médiocre 
Palma;Italie;Chambre Supérieure - Côté Lac;2;Mai 2022;Famille;Commentaire envoyé le 13 mai 2022;Exceptionnel;10;;;0;Disney's Newport Bay Club;PalmaItalieChambre Supérieure - Côté LacMai 2022FamilleCommentaire envoyé le 13 mai 2022Exceptionnel
Yuko;Japon;Chambre Club Compass (2 Adultes);2;Mai 2022;Voyageur individuel;Commentaire envoyé le 7 mai 2022;Exceptionnel;10;;;0;Disney's Newport Bay Club;YukoJaponChambre Club Compass (2 Adultes)Mai 2022Voyageur individuelCommentaire envoyé le 7 mai 2022Exceptionnel
Yuko;Japon;Chambre Supérieure avec Terrasse;1;Mai 2022;Voyageur individuel;Commentaire envoyé le 4 mai 2022;Exceptionnel;10;;;0;Disney's Newport Bay Club;YukoJaponChambre Supérieure avec TerrasseMai 2022Voyageur individuelCommentaire envoyé le 4 mai 2022Exceptionnel
Ahmad;Qatar;Chambre Supérieure - Côté Lac;3;Mai 2022;Famille;Commentaire envoyé le 4 mai 2022;Passable;5,0;;;0;Disney's Newport Bay Club;AhmadQatarChambre Supérieure - Côté LacMai 2022FamilleCommentaire envoyé le 4 mai 2022Passable
Wenqi;France;Chambre Supérieure - Côté Lac;1;Avril 2022;Famille;Commentaire envoyé le 2 mai 2022;Passable;5,0;;;0;Disney's Newport Bay Club;WenqiFranceChambre Supérieure - Côté LacAvril 2022FamilleCommentaire envoyé le 2 mai 2022Passable
Ecj;Pays-Bas;Chambre Supérieure;1;Avril 2022;Famille;Commentaire envoyé le 30 avril 2022;Fabuleux ;9,0;;;0;Disney's Newport Bay Club;EcjPays-BasChambre SupérieureAvril 2022FamilleCommentaire envoyé le 30 avril 2022Fabuleux 
Laura;Pays-Bas;Chambre Supérieure;2;Avril 2022;Famille;Commentaire envoyé le 29 avril 2022;Assez médiocre ;3,0;;;0;Disney's Newport Bay Club;LauraPays-BasChambre SupérieureAvril 2022FamilleCommentaire envoyé le 29 avril 2022Assez médiocre 
Carlo;Italie;Chambre Supérieure;2;Avril 2022;Famille;Commentaire envoyé le 26 avril 2022;Exceptionnel;10;;;0;Disney's Newport Bay Club;CarloItalieChambre SupérieureAvril 2022FamilleCommentaire envoyé le 26 avril 2022Exceptionnel
Denise;Allemagne;Chambre Supérieure;1;Mars 2022;Groupe;Commentaire envoyé le 10 avril 2022;Fabuleux ;9,0;;;0;Disney's Newport Bay Club;DeniseAllemagneChambre SupérieureMars 2022GroupeCommentaire envoyé le 10 avril 2022Fabuleux 
Kristine;Belgique;Chambre Supérieure;2;Mars 2022;Famille;Commentaire envoyé le 9 avril 2022;Uistekende ligging;9,0;;;0;Disney's Newport Bay Club;KristineBelgiqueChambre SupérieureMars 2022FamilleCommentaire envoyé le 9 avril 2022Uistekende ligging
Melanie;Allemagne;Chambre Supérieure;2;Mars 2022;Famille;Commentaire envoyé le 4 avril 2022;Fabuleux ;9,0;;;0;Disney's Newport Bay Club;MelanieAllemagneChambre SupérieureMars 2022FamilleCommentaire envoyé le 4 avril 2022Fabuleux 
Masaki;Royaume-Uni;Chambre Supérieure - Côté Lac;2;Mars 2022;Famille;Commentaire envoyé le 27 mars 2022;Exceptionnel;10;;;0;Disney's Newport Bay Club;MasakiRoyaume-UniChambre Supérieure - Côté LacMars 2022FamilleCommentaire envoyé le 27 mars 2022Exceptionnel
Sven;Allemagne;Chambre Supérieure;3;Mars 2022;Couple;Commentaire envoyé le 27 mars 2022;Fabuleux ;9,0;;;0;Disney's Newport Bay Club;SvenAllemagneChambre SupérieureMars 2022CoupleCommentaire envoyé le 27 mars 2022Fabuleux 
Ines;Espagne;Chambre Supérieure;1;Mars 2022;Famille;Commentaire envoyé le 26 mars 2022;Exceptionnel;10;;;0;Disney's Newport Bay Club;InesEspagneChambre SupérieureMars 2022FamilleCommentaire envoyé le 26 mars 2022Exceptionnel
Sergey;Allemagne;Chambre Supérieure - Côté Lac;1;Mars 2022;Couple;Commentaire envoyé le 18 mars 2022;Fabuleux ;9,0;;;0;Disney's Newport Bay Club;SergeyAllemagneChambre Supérieure - Côté LacMars 2022CoupleCommentaire envoyé le 18 mars 2022Fabuleux 
Eyal;Israël;Chambre Supérieure - Côté Lac;3;Mars 2022;Famille;Commentaire envoyé le 18 mars 2022;Exceptionnel;10;;;0;Disney's Newport Bay Club;EyalIsraëlChambre Supérieure - Côté LacMars 2022FamilleCommentaire envoyé le 18 mars 2022Exceptionnel
Dawid;Norvège;Chambre Supérieure - Côté Lac;2;Mars 2022;Famille;Commentaire envoyé le 15 mars 2022;Exceptionnel;10;;;0;Disney's Newport Bay Club;DawidNorvègeChambre Supérieure - Côté LacMars 2022FamilleCommentaire envoyé le 15 mars 2022Exceptionnel
Sawada;République tchèque;Chambre Supérieure;1;Février 2022;Famille;Commentaire envoyé le 15 mars 2022;Passable;5,0;;;0;Disney's Newport Bay Club;SawadaRépublique tchèqueChambre SupérieureFévrier 2022FamilleCommentaire envoyé le 15 mars 2022Passable
Jonathan;Espagne;Chambre Supérieure;1;Mars 2022;Groupe;Commentaire envoyé le 5 mars 2022;Exceptionnel;10;;;0;Disney's Newport Bay Club;JonathanEspagneChambre SupérieureMars 2022GroupeCommentaire envoyé le 5 mars 2022Exceptionnel
Michael;Belgique;Chambre Supérieure;1;Mars 2022;Famille;Commentaire envoyé le 4 mars 2022;Exceptionnel;10;;;0;Disney's Newport Bay Club;MichaelBelgiqueChambre SupérieureMars 2022FamilleCommentaire envoyé le 4 mars 2022Exceptionnel
Joana;Portugal;Chambre Supérieure avec Terrasse;2;Février 2022;Famille;Commentaire envoyé le 23 février 2022;Exceptionnel;10;;;0;Disney's Newport Bay Club;JoanaPortugalChambre Supérieure avec TerrasseFévrier 2022FamilleCommentaire envoyé le 23 février 2022Exceptionnel
Ivano;Suisse;Chambre Supérieure;2;Février 2022;Famille;Commentaire envoyé le 19 février 2022;Exceptionnel;10;;;0;Disney's Newport Bay Club;IvanoSuisseChambre SupérieureFévrier 2022FamilleCommentaire envoyé le 19 février 2022Exceptionnel
Philip;Belgique;Chambre Supérieure;1;Février 2022;Famille;Commentaire envoyé le 15 février 2022;Fabuleux ;9,0;;;0;Disney's Newport Bay Club;PhilipBelgiqueChambre SupérieureFévrier 2022FamilleCommentaire envoyé le 15 février 2022Fabuleux 
Jordi;Espagne;Chambre Supérieure;1;Décembre 2021;Famille;Commentaire envoyé le 11 février 2022;Fabuleux ;9,0;;;0;Disney's Newport Bay Club;JordiEspagneChambre SupérieureDécembre 2021FamilleCommentaire envoyé le 11 février 2022Fabuleux 
Bruno;Portugal;Chambre Supérieure;2;Février 2022;Famille;Commentaire envoyé le 8 février 2022;Fabuleux ;9,0;;;0;Disney's Newport Bay Club;BrunoPortugalChambre SupérieureFévrier 2022FamilleCommentaire envoyé le 8 février 2022Fabuleux 
Massimiliano;Italie;Chambre Supérieure;3;Janvier 2022;Couple;Commentaire envoyé le 6 février 2022;Exceptionnel;10;;;0;Disney's Newport Bay Club;MassimilianoItalieChambre SupérieureJanvier 2022CoupleCommentaire envoyé le 6 février 2022Exceptionnel
Daniel;Brésil;Chambre Supérieure;3;Février 2022;Famille;Commentaire envoyé le 2 février 2022;Assez médiocre ;3,0;;;0;Disney's Newport Bay Club;DanielBrésilChambre SupérieureFévrier 2022FamilleCommentaire envoyé le 2 février 2022Assez médiocre 
Camille;Belgique;Chambre Supérieure;1;Janvier 2022;Couple;Commentaire envoyé le 1 février 2022;Fabuleux ;9,0;;;0;Disney's Newport Bay Club;CamilleBelgiqueChambre SupérieureJanvier 2022CoupleCommentaire envoyé le 1 février 2022Fabuleux 
Jose;Espagne;Chambre Supérieure;1;Janvier 2022;Famille;Commentaire envoyé le 29 janvier 2022;Fabuleux ;9,0;;;0;Disney's Newport Bay Club;JoseEspagneChambre SupérieureJanvier 2022FamilleCommentaire envoyé le 29 janvier 2022Fabuleux 
Stella;Allemagne;Chambre Club Compass - Côté Lac (2 Adultes);3;Novembre 2021;Voyageur individuel;Commentaire envoyé le 28 janvier 2022;Exceptionnel;10;;;0;Disney's Newport Bay Club;StellaAllemagneChambre Club Compass - Côté Lac (2 Adultes)Novembre 2021Voyageur individuelCommentaire envoyé le 28 janvier 2022Exceptionnel
David;Suisse;Chambre Supérieure;1;Janvier 2022;Famille;Commentaire envoyé le 26 janvier 2022;Exceptionnel;10;;;0;Disney's Newport Bay Club;DavidSuisseChambre SupérieureJanvier 2022FamilleCommentaire envoyé le 26 janvier 2022Exceptionnel
